baterryNo,U,A,T,R,recordtime,recordTime,SOC
5,2314,81,214,0,2022/1/15 15:56,01151556,0.9835495
5,2314,80,214,0,2022/1/15 15:56,01151556,0.9835495
5,2315,79,214,0,2022/1/15 15:56,01151556,0.9835495
5,2315,79,214,0,2022/1/15 15:56,01151556,0.9835495
5,2315,79,213,0,2022/1/15 15:57,01151557,0.98351
5,2314,79,213,0,2022/1/15 15:57,01151557,0.98351
5,2314,79,213,0,2022/1/15 15:57,01151557,0.98351
5,2314,79,213,0,2022/1/15 15:57,01151557,0.98351
5,2315,77,213,0,2022/1/15 15:57,01151557,0.98351
5,2315,78,213,0,2022/1/15 15:57,01151557,0.98351
5,2315,77,213,0,2022/1/15 15:58,01151558,0.9834715
5,2315,77,213,0,2022/1/15 15:58,01151558,0.9834715
5,2314,77,213,0,2022/1/15 15:58,01151558,0.9834715
5,2314,77,213,0,2022/1/15 15:58,01151558,0.9834715
5,2314,75,213,0,2022/1/15 15:58,01151558,0.9834715
5,2314,75,213,0,2022/1/15 15:58,01151558,0.9834715
5,2316,75,213,0,2022/1/15 15:59,01151559,0.983434
5,2314,75,213,0,2022/1/15 15:59,01151559,0.983434
5,2314,74,213,0,2022/1/15 15:59,01151559,0.983434
5,2315,74,213,0,2022/1/15 15:59,01151559,0.983434
5,2315,74,213,0,2022/1/15 15:59,01151559,0.983434
5,2315,74,212,0,2022/1/15 15:59,01151559,0.983434
5,2315,73,212,0,2022/1/15 16:00,01151600,0.9819375
5,2315,73,212,0,2022/1/15 16:00,01151600,0.9819375
5,2315,73,212,0,2022/1/15 16:00,01151600,0.9819375
5,2315,73,212,0,2022/1/15 16:00,01151600,0.9819375
5,2315,71,212,0,2022/1/15 16:00,01151600,0.9819375
5,2314,71,212,0,2022/1/15 16:00,01151600,0.9819375
5,2315,72,212,0,2022/1/15 16:01,01151601,0.9819015
5,2315,71,212,0,2022/1/15 16:01,01151601,0.9819015
5,2315,71,212,0,2022/1/15 16:01,01151601,0.9819015
5,2315,71,212,0,2022/1/15 16:01,01151601,0.9819015
5,2315,71,212,0,2022/1/15 16:01,01151601,0.9819015
5,2316,70,212,0,2022/1/15 16:01,01151601,0.9819015
5,2316,70,212,0,2022/1/15 16:02,01151602,0.9818665
5,2315,70,212,0,2022/1/15 16:02,01151602,0.9818665
5,2275,-630,212,0,2022/1/15 16:02,01151602,0.9818665
5,2105,-630,212,0,2022/1/15 16:02,01151602,0.9818665
5,2080,-651,212,0,2022/1/15 16:02,01151602,0.9818665
5,2071,-656,212,0,2022/1/15 16:02,01151602,0.9818665
5,2068,-658,212,0,2022/1/15 16:03,01151603,0.9821955
5,2066,-658,212,0,2022/1/15 16:03,01151603,0.9821955
5,2064,-658,212,0,2022/1/15 16:03,01151603,0.9821955
5,2063,-658,212,0,2022/1/15 16:03,01151603,0.9821955
5,2063,-658,212,0,2022/1/15 16:03,01151603,0.9821955
5,2062,-657,212,0,2022/1/15 16:03,01151603,0.9821955
5,2061,-657,212,0,2022/1/15 16:04,01151604,0.982524
5,2061,-657,212,0,2022/1/15 16:04,01151604,0.982524
5,2060,-657,212,0,2022/1/15 16:04,01151604,0.982524
5,2059,-658,212,0,2022/1/15 16:04,01151604,0.982524
5,2059,-658,212,0,2022/1/15 16:04,01151604,0.982524
5,2059,-657,212,0,2022/1/15 16:04,01151604,0.982524
5,2058,-655,212,0,2022/1/15 16:05,01151605,0.9828515
5,2058,-655,212,0,2022/1/15 16:05,01151605,0.9828515
5,2057,-657,212,0,2022/1/15 16:05,01151605,0.9828515
5,2057,-658,211,0,2022/1/15 16:05,01151605,0.9828515
5,2057,-657,211,0,2022/1/15 16:05,01151605,0.9828515
5,2056,-656,211,0,2022/1/15 16:05,01151605,0.9828515
5,2056,-657,211,0,2022/1/15 16:06,01151606,0.98318
5,2056,-657,211,0,2022/1/15 16:06,01151606,0.98318
5,2055,-657,211,0,2022/1/15 16:06,01151606,0.98318
5,2055,-657,211,0,2022/1/15 16:06,01151606,0.98318
5,2055,-657,211,0,2022/1/15 16:06,01151606,0.98318
5,2054,-659,211,0,2022/1/15 16:06,01151606,0.98318
5,2054,-658,211,0,2022/1/15 16:07,01151607,0.983509
5,2054,-658,211,0,2022/1/15 16:07,01151607,0.983509
5,2053,-657,211,0,2022/1/15 16:07,01151607,0.983509
5,2053,-657,211,0,2022/1/15 16:07,01151607,0.983509
5,2053,-657,211,0,2022/1/15 16:07,01151607,0.983509
5,2052,-658,211,0,2022/1/15 16:07,01151607,0.983509
5,2052,-658,211,0,2022/1/15 16:08,01151608,0.983838
5,2052,-658,211,0,2022/1/15 16:08,01151608,0.983838
5,2051,-658,211,0,2022/1/15 16:08,01151608,0.983838
5,2051,-657,211,0,2022/1/15 16:08,01151608,0.983838
5,2051,-657,211,0,2022/1/15 16:08,01151608,0.983838
5,2051,-658,211,0,2022/1/15 16:08,01151608,0.983838
5,2050,-658,211,0,2022/1/15 16:09,01151609,0.984167
5,2050,-658,211,0,2022/1/15 16:09,01151609,0.984167
5,2050,-659,211,0,2022/1/15 16:09,01151609,0.984167
5,2049,-658,211,0,2022/1/15 16:09,01151609,0.984167
5,2049,-658,211,0,2022/1/15 16:09,01151609,0.984167
5,2049,-658,211,0,2022/1/15 16:09,01151609,0.984167
5,2049,-658,211,0,2022/1/15 16:10,01151610,0.984496
5,2048,-658,211,0,2022/1/15 16:10,01151610,0.984496
5,2048,-657,211,0,2022/1/15 16:10,01151610,0.984496
5,2048,-657,211,0,2022/1/15 16:10,01151610,0.984496
5,2047,-658,211,0,2022/1/15 16:10,01151610,0.984496
5,2047,-657,211,0,2022/1/15 16:11,01151611,0.9848245
5,2047,-658,211,0,2022/1/15 16:11,01151611,0.9848245
5,2046,-657,211,0,2022/1/15 16:11,01151611,0.9848245
5,2046,-657,211,0,2022/1/15 16:11,01151611,0.9848245
5,2046,-657,211,0,2022/1/15 16:11,01151611,0.9848245
5,2045,-657,211,0,2022/1/15 16:11,01151611,0.9848245
5,2045,-658,211,0,2022/1/15 16:12,01151612,0.9851535
5,2045,-657,211,0,2022/1/15 16:12,01151612,0.9851535
5,2045,-657,211,0,2022/1/15 16:12,01151612,0.9851535
5,2044,-657,211,0,2022/1/15 16:12,01151612,0.9851535
5,2044,-657,211,0,2022/1/15 16:12,01151612,0.9851535
5,2044,-656,211,0,2022/1/15 16:12,01151612,0.9851535
5,2043,-657,211,0,2022/1/15 16:13,01151613,0.985482
5,2043,-656,211,0,2022/1/15 16:13,01151613,0.985482
5,2043,-656,211,0,2022/1/15 16:13,01151613,0.985482
5,2043,-656,211,0,2022/1/15 16:13,01151613,0.985482
5,2042,-657,211,0,2022/1/15 16:13,01151613,0.985482
5,2042,-657,211,0,2022/1/15 16:13,01151613,0.985482
5,2042,-657,211,0,2022/1/15 16:14,01151614,0.9858105
5,2041,-656,211,0,2022/1/15 16:14,01151614,0.9858105
5,2041,-656,211,0,2022/1/15 16:14,01151614,0.9858105
5,2041,-656,211,0,2022/1/15 16:14,01151614,0.9858105
5,2040,-656,211,0,2022/1/15 16:14,01151614,0.9858105
5,2040,-655,211,0,2022/1/15 16:14,01151614,0.9858105
5,2040,-655,211,0,2022/1/15 16:15,01151615,0.986138
5,2040,-655,211,0,2022/1/15 16:15,01151615,0.986138
5,2039,-655,211,0,2022/1/15 16:15,01151615,0.986138
5,2039,-655,211,0,2022/1/15 16:15,01151615,0.986138
5,2039,-655,211,0,2022/1/15 16:15,01151615,0.986138
5,2038,-656,211,0,2022/1/15 16:15,01151615,0.986138
5,2038,-655,211,0,2022/1/15 16:16,01151616,0.9864655
5,2038,-654,211,0,2022/1/15 16:16,01151616,0.9864655
5,2037,-654,210,0,2022/1/15 16:16,01151616,0.9864655
5,2037,-655,210,0,2022/1/15 16:16,01151616,0.9864655
5,2037,-655,210,0,2022/1/15 16:16,01151616,0.9864655
5,2036,-655,210,0,2022/1/15 16:16,01151616,0.9864655
5,2036,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2036,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2035,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2035,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2035,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2034,-656,210,0,2022/1/15 16:17,01151617,0.9867935
5,2034,-656,210,0,2022/1/15 16:18,01151618,0.9871215
5,2034,-656,210,0,2022/1/15 16:18,01151618,0.9871215
5,2033,-656,210,0,2022/1/15 16:18,01151618,0.9871215
5,2033,-656,210,0,2022/1/15 16:18,01151618,0.9871215
5,2033,-656,210,0,2022/1/15 16:18,01151618,0.9871215
5,2032,-655,210,0,2022/1/15 16:18,01151618,0.9871215
5,2032,-656,210,0,2022/1/15 16:19,01151619,0.9874495
5,2032,-656,210,0,2022/1/15 16:19,01151619,0.9874495
5,2031,-656,210,0,2022/1/15 16:19,01151619,0.9874495
5,2031,-655,210,0,2022/1/15 16:19,01151619,0.9874495
5,2031,-655,210,0,2022/1/15 16:19,01151619,0.9874495
5,2030,-655,210,0,2022/1/15 16:19,01151619,0.9874495
5,2030,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2030,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2029,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2029,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2029,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2028,-655,209,0,2022/1/15 16:20,01151620,0.987777
5,2027,-654,209,0,2022/1/15 16:21,01151621,0.988104
5,2027,-654,209,0,2022/1/15 16:21,01151621,0.988104
5,2027,-655,209,0,2022/1/15 16:21,01151621,0.988104
5,2026,-656,209,0,2022/1/15 16:21,01151621,0.988104
5,2026,-656,209,0,2022/1/15 16:21,01151621,0.988104
5,2026,-655,209,0,2022/1/15 16:22,01151622,0.9884315
5,2025,-654,209,0,2022/1/15 16:22,01151622,0.9884315
5,2025,-654,209,0,2022/1/15 16:22,01151622,0.9884315
5,2024,-655,209,0,2022/1/15 16:22,01151622,0.9884315
5,2024,-655,209,0,2022/1/15 16:22,01151622,0.9884315
5,2024,-655,209,0,2022/1/15 16:22,01151622,0.9884315
5,2023,-654,210,0,2022/1/15 16:23,01151623,0.9887585
5,2023,-654,210,0,2022/1/15 16:23,01151623,0.9887585
5,2023,-655,210,0,2022/1/15 16:23,01151623,0.9887585
5,2022,-655,210,0,2022/1/15 16:23,01151623,0.9887585
5,2022,-655,210,0,2022/1/15 16:23,01151623,0.9887585
5,2021,-654,210,0,2022/1/15 16:23,01151623,0.9887585
5,2021,-655,210,0,2022/1/15 16:24,01151624,0.989086
5,2021,-654,210,0,2022/1/15 16:24,01151624,0.989086
5,2020,-655,210,0,2022/1/15 16:24,01151624,0.989086
5,2020,-655,210,0,2022/1/15 16:24,01151624,0.989086
5,2019,-655,210,0,2022/1/15 16:24,01151624,0.989086
5,2019,-655,210,0,2022/1/15 16:24,01151624,0.989086
5,2019,-654,210,0,2022/1/15 16:25,01151625,0.989413
5,2018,-655,210,0,2022/1/15 16:25,01151625,0.989413
5,2018,-654,210,0,2022/1/15 16:25,01151625,0.989413
5,2018,-654,210,0,2022/1/15 16:25,01151625,0.989413
5,2017,-654,210,0,2022/1/15 16:25,01151625,0.989413
5,2016,-654,210,0,2022/1/15 16:25,01151625,0.989413
5,2016,-654,210,0,2022/1/15 16:26,01151626,0.98974
5,2016,-654,210,0,2022/1/15 16:26,01151626,0.98974
5,2015,-653,210,0,2022/1/15 16:26,01151626,0.98974
5,2015,-653,210,0,2022/1/15 16:26,01151626,0.98974
5,2014,-653,210,0,2022/1/15 16:26,01151626,0.98974
5,2014,-653,210,0,2022/1/15 16:26,01151626,0.98974
5,2014,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2013,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2013,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2012,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2012,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2011,-653,210,0,2022/1/15 16:27,01151627,0.9900665
5,2011,-653,210,0,2022/1/15 16:28,01151628,0.990393
5,2010,-653,210,0,2022/1/15 16:28,01151628,0.990393
5,2010,-654,210,0,2022/1/15 16:28,01151628,0.990393
5,2009,-654,211,0,2022/1/15 16:28,01151628,0.990393
5,2009,-653,211,0,2022/1/15 16:28,01151628,0.990393
5,2008,-653,211,0,2022/1/15 16:28,01151628,0.990393
5,2008,-654,211,0,2022/1/15 16:29,01151629,0.99072
5,2007,-654,211,0,2022/1/15 16:29,01151629,0.99072
5,2007,-653,211,0,2022/1/15 16:29,01151629,0.99072
5,2006,-653,211,0,2022/1/15 16:29,01151629,0.99072
5,2006,-654,211,0,2022/1/15 16:29,01151629,0.99072
5,2005,-653,211,0,2022/1/15 16:29,01151629,0.99072
5,2005,-653,211,0,2022/1/15 16:30,01151630,0.9910465
5,2005,-652,211,0,2022/1/15 16:30,01151630,0.9910465
5,2004,-652,211,0,2022/1/15 16:30,01151630,0.9910465
5,2003,-653,211,0,2022/1/15 16:30,01151630,0.9910465
5,2003,-653,211,0,2022/1/15 16:30,01151630,0.9910465
5,2003,-653,211,0,2022/1/15 16:30,01151630,0.9910465
5,2002,-653,211,0,2022/1/15 16:31,01151631,0.991373
5,2001,-653,211,0,2022/1/15 16:31,01151631,0.991373
5,2001,-653,211,0,2022/1/15 16:31,01151631,0.991373
5,2001,-653,211,0,2022/1/15 16:31,01151631,0.991373
5,2000,-652,211,0,2022/1/15 16:31,01151631,0.991373
5,2000,-652,211,0,2022/1/15 16:31,01151631,0.991373
5,1984,-649,212,0,2022/1/15 16:40,01151640,0.9942935
5,1984,-649,212,0,2022/1/15 16:40,01151640,0.9942935
5,1984,-650,212,0,2022/1/15 16:40,01151640,0.9942935
5,1984,-649,212,0,2022/1/15 16:40,01151640,0.9942935
5,1984,-650,212,0,2022/1/15 16:41,01151641,0.9946185
5,1983,-649,212,0,2022/1/15 16:41,01151641,0.9946185
5,1983,-649,212,0,2022/1/15 16:41,01151641,0.9946185
5,1983,-649,212,0,2022/1/15 16:41,01151641,0.9946185
5,1983,-649,212,0,2022/1/15 16:41,01151641,0.9946185
5,1983,-648,212,0,2022/1/15 16:41,01151641,0.9946185
5,1982,-649,212,0,2022/1/15 16:42,01151642,0.994943
5,1982,-649,212,0,2022/1/15 16:42,01151642,0.994943
5,1982,-649,212,0,2022/1/15 16:42,01151642,0.994943
5,1982,-648,212,0,2022/1/15 16:42,01151642,0.994943
5,1982,-648,213,0,2022/1/15 16:42,01151642,0.994943
5,1986,-620,213,0,2022/1/15 16:42,01151642,0.994943
5,1989,-524,213,0,2022/1/15 16:43,01151643,0.995205
5,2000,-524,213,0,2022/1/15 16:43,01151643,0.995205
5,2010,-376,213,0,2022/1/15 16:43,01151643,0.995205
5,2020,-254,213,0,2022/1/15 16:43,01151643,0.995205
5,2032,-132,213,0,2022/1/15 16:43,01151643,0.995205
5,2045,-12,213,0,2022/1/15 16:43,01151643,0.995205
5,2054,100,213,0,2022/1/15 16:44,01151644,0.995155
5,2072,100,213,0,2022/1/15 16:44,01151644,0.995155
5,2086,200,213,0,2022/1/15 16:44,01151644,0.995155
5,2098,240,213,0,2022/1/15 16:44,01151644,0.995155
5,2107,250,213,0,2022/1/15 16:44,01151644,0.995155
5,2112,253,213,0,2022/1/15 16:44,01151644,0.995155
5,2118,250,213,0,2022/1/15 16:45,01151645,0.99503
5,2123,250,213,0,2022/1/15 16:45,01151645,0.99503
5,2128,250,213,0,2022/1/15 16:45,01151645,0.99503
5,2132,254,213,0,2022/1/15 16:45,01151645,0.99503
5,2135,251,213,0,2022/1/15 16:45,01151645,0.99503
5,2138,265,213,0,2022/1/15 16:45,01151645,0.99503
5,2142,273,213,0,2022/1/15 16:46,01151646,0.9948935
5,2146,273,213,0,2022/1/15 16:46,01151646,0.9948935
5,2149,282,213,0,2022/1/15 16:46,01151646,0.9948935
5,2152,293,213,0,2022/1/15 16:46,01151646,0.9948935
5,2154,294,213,0,2022/1/15 16:46,01151646,0.9948935
5,2156,300,213,0,2022/1/15 16:46,01151646,0.9948935
5,2158,300,213,0,2022/1/15 16:47,01151647,0.9947435
5,2159,296,213,0,2022/1/15 16:47,01151647,0.9947435
5,2160,299,213,0,2022/1/15 16:47,01151647,0.9947435
5,2161,295,213,0,2022/1/15 16:47,01151647,0.9947435
5,2162,291,213,0,2022/1/15 16:47,01151647,0.9947435
5,2163,291,213,0,2022/1/15 16:47,01151647,0.9947435
5,2163,289,213,0,2022/1/15 16:48,01151648,0.994599
5,2164,298,213,0,2022/1/15 16:48,01151648,0.994599
5,2164,298,213,0,2022/1/15 16:48,01151648,0.994599
5,2165,299,213,0,2022/1/15 16:48,01151648,0.994599
5,2166,298,213,0,2022/1/15 16:48,01151648,0.994599
5,2166,298,213,0,2022/1/15 16:48,01151648,0.994599
5,2166,302,214,0,2022/1/15 16:49,01151649,0.994448
5,2167,295,214,0,2022/1/15 16:49,01151649,0.994448
5,2167,297,214,0,2022/1/15 16:49,01151649,0.994448
5,2168,298,214,0,2022/1/15 16:49,01151649,0.994448
5,2168,298,214,0,2022/1/15 16:49,01151649,0.994448
5,2169,299,214,0,2022/1/15 16:49,01151649,0.994448
5,2169,299,214,0,2022/1/15 16:50,01151650,0.9942985
5,2169,300,214,0,2022/1/15 16:50,01151650,0.9942985
5,2170,296,214,0,2022/1/15 16:50,01151650,0.9942985
5,2170,301,214,0,2022/1/15 16:50,01151650,0.9942985
5,2170,301,214,0,2022/1/15 16:50,01151650,0.9942985
5,2171,297,214,0,2022/1/15 16:50,01151650,0.9942985
5,2171,298,214,0,2022/1/15 16:51,01151651,0.9941495
5,2170,294,214,0,2022/1/15 16:51,01151651,0.9941495
5,2172,302,214,0,2022/1/15 16:51,01151651,0.9941495
5,2172,302,214,0,2022/1/15 16:51,01151651,0.9941495
5,2172,296,214,0,2022/1/15 16:51,01151651,0.9941495
5,2173,297,214,0,2022/1/15 16:51,01151651,0.9941495
5,2173,300,214,0,2022/1/15 16:52,01151652,0.9939995
5,2173,301,214,0,2022/1/15 16:52,01151652,0.9939995
5,2173,301,214,0,2022/1/15 16:52,01151652,0.9939995
5,2173,300,213,0,2022/1/15 16:52,01151652,0.9939995
5,2174,299,213,0,2022/1/15 16:52,01151652,0.9939995
5,2174,301,213,0,2022/1/15 16:52,01151652,0.9939995
5,2174,291,213,0,2022/1/15 16:53,01151653,0.993854
5,2174,298,213,0,2022/1/15 16:53,01151653,0.993854
5,2175,298,213,0,2022/1/15 16:53,01151653,0.993854
5,2175,297,213,0,2022/1/15 16:53,01151653,0.993854
5,2175,295,213,0,2022/1/15 16:53,01151653,0.993854
5,2175,296,213,0,2022/1/15 16:53,01151653,0.993854
5,2176,294,213,0,2022/1/15 16:54,01151654,0.993707
5,2176,294,213,0,2022/1/15 16:54,01151654,0.993707
5,2176,299,213,0,2022/1/15 16:54,01151654,0.993707
5,2177,300,213,0,2022/1/15 16:54,01151654,0.993707
5,2177,294,213,0,2022/1/15 16:54,01151654,0.993707
5,2177,299,213,0,2022/1/15 16:54,01151654,0.993707
5,2177,298,213,0,2022/1/15 16:55,01151655,0.993558
5,2178,298,213,0,2022/1/15 16:55,01151655,0.993558
5,2177,298,213,0,2022/1/15 16:55,01151655,0.993558
5,2178,298,213,0,2022/1/15 16:55,01151655,0.993558
5,2178,303,213,0,2022/1/15 16:55,01151655,0.993558
5,2178,297,213,0,2022/1/15 16:55,01151655,0.993558
5,2178,299,213,0,2022/1/15 16:56,01151656,0.9934085
5,2179,299,213,0,2022/1/15 16:56,01151656,0.9934085
5,2179,304,213,0,2022/1/15 16:56,01151656,0.9934085
5,2179,298,213,0,2022/1/15 16:56,01151656,0.9934085
5,2179,300,213,0,2022/1/15 16:56,01151656,0.9934085
5,2180,300,213,0,2022/1/15 16:56,01151656,0.9934085
5,2180,300,213,0,2022/1/15 16:57,01151657,0.9932585
5,2180,296,213,0,2022/1/15 16:57,01151657,0.9932585
5,2180,299,213,0,2022/1/15 16:57,01151657,0.9932585
5,2181,301,213,0,2022/1/15 16:57,01151657,0.9932585
5,2180,303,213,0,2022/1/15 16:57,01151657,0.9932585
5,2181,303,213,0,2022/1/15 16:57,01151657,0.9932585
5,2181,303,213,0,2022/1/15 16:58,01151658,0.993107
5,2182,302,213,0,2022/1/15 16:58,01151658,0.993107
5,2182,301,213,0,2022/1/15 16:58,01151658,0.993107
5,2181,296,213,0,2022/1/15 16:58,01151658,0.993107
5,2236,299,206,0,2022/1/15 17:34,01151734,0.981745
5,2236,301,206,0,2022/1/15 17:34,01151734,0.981745
5,2237,301,206,0,2022/1/15 17:34,01151734,0.981745
5,2237,302,206,0,2022/1/15 17:34,01151734,0.981745
5,2237,296,206,0,2022/1/15 17:35,01151735,0.981597
5,2237,291,206,0,2022/1/15 17:35,01151735,0.981597
5,2238,291,205,0,2022/1/15 17:35,01151735,0.981597
5,2238,303,205,0,2022/1/15 17:35,01151735,0.981597
5,2239,299,205,0,2022/1/15 17:35,01151735,0.981597
5,2239,301,205,0,2022/1/15 17:35,01151735,0.981597
5,2239,303,205,0,2022/1/15 17:36,01151736,0.9814455
5,2240,303,205,0,2022/1/15 17:36,01151736,0.9814455
5,2240,296,205,0,2022/1/15 17:36,01151736,0.9814455
5,2241,297,205,0,2022/1/15 17:36,01151736,0.9814455
5,2242,301,204,0,2022/1/15 17:36,01151736,0.9814455
5,2242,301,204,0,2022/1/15 17:37,01151737,0.981295
5,2322,26,185,0,2022/1/15 20:34,01152034,0.977434
5,2322,26,185,0,2022/1/15 20:34,01152034,0.977434
5,2322,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2322,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2322,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2322,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2321,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2322,26,185,0,2022/1/15 20:35,01152035,0.977421
5,2322,26,185,0,2022/1/15 20:36,01152036,0.977408
5,2322,26,185,0,2022/1/15 20:36,01152036,0.977408
5,2322,26,185,0,2022/1/15 20:36,01152036,0.977408
5,2322,25,185,0,2022/1/15 20:36,01152036,0.977408
5,2322,25,185,0,2022/1/15 20:36,01152036,0.977408
5,2322,26,185,0,2022/1/15 20:36,01152036,0.977408
5,2321,26,185,0,2022/1/15 20:37,01152037,0.977395
5,2323,26,185,0,2022/1/15 20:37,01152037,0.977395
5,2322,26,185,0,2022/1/15 20:37,01152037,0.977395
5,2322,26,184,0,2022/1/15 20:37,01152037,0.977395
5,2322,26,184,0,2022/1/15 20:37,01152037,0.977395
5,2322,26,184,0,2022/1/15 20:37,01152037,0.977395
5,2322,26,185,0,2022/1/15 20:38,01152038,0.977382
5,2322,26,185,0,2022/1/15 20:38,01152038,0.977382
5,2321,26,184,0,2022/1/15 20:38,01152038,0.977382
5,2322,26,184,0,2022/1/15 20:38,01152038,0.977382
5,2322,25,184,0,2022/1/15 20:38,01152038,0.977382
5,2321,26,184,0,2022/1/15 20:38,01152038,0.977382
5,2321,26,185,0,2022/1/15 20:39,01152039,0.977369
5,2322,26,185,0,2022/1/15 20:39,01152039,0.977369
5,2322,26,185,0,2022/1/15 20:39,01152039,0.977369
5,2322,25,184,0,2022/1/15 20:39,01152039,0.977369
5,2322,25,184,0,2022/1/15 20:39,01152039,0.977369
5,2322,26,184,0,2022/1/15 20:39,01152039,0.977369
5,2321,26,185,0,2022/1/15 20:40,01152040,0.977356
5,2321,25,184,0,2022/1/15 20:40,01152040,0.977356
5,2322,25,184,0,2022/1/15 20:40,01152040,0.977356
5,2322,25,184,0,2022/1/15 20:40,01152040,0.977356
5,2322,25,184,0,2022/1/15 20:40,01152040,0.977356
5,2323,25,184,0,2022/1/15 20:40,01152040,0.977356
5,2323,24,184,0,2022/1/15 20:41,01152041,0.977344
5,2323,24,184,0,2022/1/15 20:41,01152041,0.977344
5,2322,25,184,0,2022/1/15 20:41,01152041,0.977344
5,2321,25,184,0,2022/1/15 20:41,01152041,0.977344
5,2321,25,184,0,2022/1/15 20:41,01152041,0.977344
5,2322,25,184,0,2022/1/15 20:41,01152041,0.977344
5,2321,26,184,0,2022/1/15 20:42,01152042,0.977331
5,2322,26,184,0,2022/1/15 20:42,01152042,0.977331
5,2322,25,184,0,2022/1/15 20:42,01152042,0.977331
5,2321,25,184,0,2022/1/15 20:42,01152042,0.977331
5,2322,25,184,0,2022/1/15 20:42,01152042,0.977331
5,2321,25,184,0,2022/1/15 20:42,01152042,0.977331
5,2322,25,184,0,2022/1/15 20:43,01152043,0.9773185
5,2322,25,184,0,2022/1/15 20:43,01152043,0.9773185
5,2322,25,184,0,2022/1/15 20:43,01152043,0.9773185
5,2322,25,184,0,2022/1/15 20:43,01152043,0.9773185
5,2322,24,184,0,2022/1/15 20:43,01152043,0.9773185
5,0,4,0,0,2022/1/16 14:39,01161439,0.98
5,2344,4,152,0,2022/1/16 14:39,01161439,0.98
5,2344,4,152,0,2022/1/16 14:39,01161439,0.98
5,2344,4,152,0,2022/1/16 14:39,01161439,0.98
5,2344,4,152,0,2022/1/16 14:40,01161440,0.979998
5,2344,4,152,0,2022/1/16 14:40,01161440,0.979998
5,2344,5,152,0,2022/1/16 14:40,01161440,0.979998
5,2343,5,152,0,2022/1/16 14:40,01161440,0.979998
5,2342,5,152,0,2022/1/16 14:40,01161440,0.979998
5,2342,5,152,0,2022/1/16 14:40,01161440,0.979998
5,2342,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2342,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2342,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2341,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2342,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2341,5,152,0,2022/1/16 14:41,01161441,0.9799955
5,2340,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2340,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2339,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2340,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2340,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2339,5,152,0,2022/1/16 14:42,01161442,0.979993
5,2339,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2338,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2339,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2339,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2339,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2338,5,152,0,2022/1/16 14:43,01161443,0.9799905
5,2338,5,152,0,2022/1/16 14:44,01161444,0.979988
5,2338,5,152,0,2022/1/16 14:44,01161444,0.979988
5,2338,5,152,0,2022/1/16 14:44,01161444,0.979988
5,2338,5,152,0,2022/1/16 14:44,01161444,0.979988
